# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0.12436         	8.67258068e-05	8.06961084e-05	1.31431079e-04	1.69343367e-04	9.98859076e-07	1.13655525e-06
0.12438         	8.65732434e-05	8.08425993e-05	1.31413161e-04	1.69154554e-04	9.99174847e-07	1.16741211e-06
0.1244          	8.64343530e-05	8.09610913e-05	1.31448668e-04	1.68955775e-04	9.99345940e-07	1.20116700e-06
0.12442         	8.63031921e-05	8.11480615e-05	1.31490277e-04	1.68752565e-04	9.99621416e-07	1.20971750e-06
0.12444         	8.61789436e-05	8.13484981e-05	1.31528303e-04	1.68538099e-04	9.99886137e-07	1.19269206e-06
0.12446         	8.60522520e-05	8.15499811e-05	1.31561394e-04	1.68320125e-04	1.00010265e-06	1.14230201e-06
0.12448         	8.59143728e-05	8.17160494e-05	1.31576348e-04	1.68122659e-04	9.97041456e-07	1.09092451e-06
0.1245          	8.57732503e-05	8.18784052e-05	1.31560768e-04	1.67957267e-04	9.96289168e-07	1.09972018e-06
0.12452         	8.56295410e-05	8.20164375e-05	1.31536513e-04	1.67777034e-04	9.96716314e-07	1.14539530e-06
0.12454         	8.54970779e-05	8.21351068e-05	1.31563990e-04	1.67584789e-04	9.97575058e-07	1.18267296e-06
0.12456         	8.53754437e-05	8.23023869e-05	1.31617729e-04	1.67395339e-04	9.98766219e-07	1.20232290e-06
0.12458         	8.52412000e-05	8.24925010e-05	1.31664067e-04	1.67190139e-04	1.00020279e-06	1.18726754e-06
0.1246          	8.51198589e-05	8.26791078e-05	1.31680242e-04	1.66979112e-04	9.99125278e-07	1.12659628e-06
0.12462         	8.49895307e-05	8.28500745e-05	1.31697872e-04	1.66791781e-04	9.99895147e-07	1.07905593e-06
0.12464         	8.48536454e-05	8.29944889e-05	1.31698288e-04	1.66628786e-04	1.00207850e-06	1.10222747e-06
0.12466         	8.47095225e-05	8.31324600e-05	1.31682367e-04	1.66450005e-04	1.00172261e-06	1.13663559e-06
0.12468         	8.45738286e-05	8.32383034e-05	1.31711744e-04	1.66257064e-04	1.00226503e-06	1.18326864e-06
0.1247          	8.44523833e-05	8.34008973e-05	1.31764500e-04	1.66076199e-04	1.00349908e-06	1.20310945e-06
0.12472         	8.43312327e-05	8.35858529e-05	1.31800765e-04	1.65880173e-04	1.00441154e-06	1.18525057e-06
0.12474         	8.42131186e-05	8.37541028e-05	1.31810371e-04	1.65679353e-04	1.00474944e-06	1.13494383e-06
0.12476         	8.40916278e-05	8.39185878e-05	1.31817595e-04	1.65509686e-04	1.00416593e-06	1.09418753e-06
0.12478         	8.39675591e-05	8.40592239e-05	1.31811949e-04	1.65357581e-04	1.00326818e-06	1.13281308e-06
0.1248          	8.38334311e-05	8.41838700e-05	1.31804204e-04	1.65201650e-04	1.00254494e-06	1.16926973e-06
0.12482         	8.37036716e-05	8.42707905e-05	1.31839072e-04	1.65030539e-04	1.00214775e-06	1.21020823e-06
0.12484         	8.35853772e-05	8.44144019e-05	1.31904348e-04	1.64867031e-04	1.00086258e-06	1.22578578e-06
0.12486         	8.34708796e-05	8.45869242e-05	1.31946884e-04	1.64694470e-04	9.98574665e-07	1.21315350e-06
0.12488         	8.33510101e-05	8.47499441e-05	1.31961352e-04	1.64517567e-04	9.97642158e-07	1.16896840e-06
0.1249          	8.32206363e-05	8.48887788e-05	1.31968727e-04	1.64342926e-04	9.97643754e-07	1.09440938e-06
0.12492         	8.30870094e-05	8.50254267e-05	1.31959722e-04	1.64200116e-04	9.98117940e-07	1.12297462e-06
0.12494         	8.29520230e-05	8.51401014e-05	1.31932669e-04	1.64067040e-04	9.98514290e-07	1.16222888e-06
0.12496         	8.28216914e-05	8.52230004e-05	1.31963125e-04	1.63933717e-04	9.98953222e-07	1.19693111e-06
0.12498         	8.27025261e-05	8.53400295e-05	1.32021037e-04	1.63790186e-04	9.99479798e-07	1.21255647e-06
0.125           	8.25854072e-05	8.55025999e-05	1.32073614e-04	1.63639629e-04	9.99696436e-07	1.21003819e-06
0.12502         	8.24709043e-05	8.56667625e-05	1.32102058e-04	1.63477558e-04	1.00036507e-06	1.16735162e-06
0.12504         	8.23520957e-05	8.57978653e-05	1.32113111e-04	1.63327554e-04	9.98161424e-07	1.09832995e-06
0.12506         	8.22255070e-05	8.59235370e-05	1.32104533e-04	1.63207382e-04	9.98150819e-07	1.09671941e-06
0.12508         	8.20973017e-05	8.60363185e-05	1.32078450e-04	1.63093702e-04	9.99234479e-07	1.13738753e-06
0.1251          	8.19710637e-05	8.61162905e-05	1.32085051e-04	1.62964745e-04	1.00068068e-06	1.18271317e-06
0.12512         	8.18630973e-05	8.62221424e-05	1.32150481e-04	1.62840324e-04	9.99542111e-07	1.21469238e-06
0.12514         	8.17408072e-05	8.63632532e-05	1.32199624e-04	1.62705641e-04	9.99715064e-07	1.20926006e-06
0.12516         	8.16324842e-05	8.65075446e-05	1.32232416e-04	1.62558502e-04	1.00094525e-06	1.16403457e-06
0.12518         	8.15134349e-05	8.66493402e-05	1.32240523e-04	1.62425808e-04	9.99273390e-07	1.09686133e-06
0.1252          	8.14016238e-05	8.67560545e-05	1.32218597e-04	1.62318882e-04	9.99810483e-07	1.11165299e-06
0.12522         	8.12693745e-05	8.68578098e-05	1.32190850e-04	1.62223129e-04	1.00117372e-06	1.13573230e-06
0.12524         	8.11622077e-05	8.69309827e-05	1.32197879e-04	1.62088743e-04	9.99014335e-07	1.17939616e-06
0.12526         	8.10404371e-05	8.70213034e-05	1.32253327e-04	1.61982949e-04	1.00002104e-06	1.20256032e-06
0.12528         	8.09468883e-05	8.71623071e-05	1.32317436e-04	1.61841553e-04	9.98245001e-07	1.19768679e-06
0.1253          	8.08089315e-05	8.72882270e-05	1.32344466e-04	1.61714070e-04	9.98541697e-07	1.15198389e-06
0.12532         	8.07088444e-05	8.74113622e-05	1.32357667e-04	1.61577157e-04	9.99545967e-07	1.08479125e-06
0.12534         	8.05672823e-05	8.75242082e-05	1.32345877e-04	1.61505162e-04	1.00054998e-06	1.10116911e-06
0.12536         	8.04567031e-05	8.76170990e-05	1.32314211e-04	1.61394199e-04	9.98230458e-07	1.14176329e-06
0.12538         	8.03033522e-05	8.76678889e-05	1.32284936e-04	1.61300767e-04	9.98340148e-07	1.18338167e-06
0.1254          	8.02022791e-05	8.77430002e-05	1.32350108e-04	1.61184667e-04	9.98931170e-07	1.20452607e-06
0.12542         	8.00751458e-05	8.78661680e-05	1.32416702e-04	1.61105206e-04	9.99480132e-07	1.19892052e-06
0.12544         	7.99754071e-05	8.80035164e-05	1.32457354e-04	1.60988565e-04	1.00029374e-06	1.16332109e-06
0.12546         	7.98439285e-05	8.81110266e-05	1.32465082e-04	1.60908069e-04	9.97200481e-07	1.10403877e-06
0.12548         	7.97266240e-05	8.82141524e-05	1.32451346e-04	1.60832210e-04	9.97321840e-07	1.09818430e-06
0.1255          	7.95909078e-05	8.82973531e-05	1.32439779e-04	1.60814840e-04	9.98961714e-07	1.14034754e-06
0.12552         	7.94736640e-05	8.83601772e-05	1.32425970e-04	1.60772451e-04	1.00068212e-06	1.17921800e-06
0.12554         	7.93572287e-05	8.84139196e-05	1.32453366e-04	1.60751686e-04	9.99265430e-07	1.20903522e-06
0.12556         	7.92516176e-05	8.85316905e-05	1.32491915e-04	1.60718970e-04	1.00064587e-06	1.22114249e-06
0.12558         	7.91387423e-05	8.86542865e-05	1.32534915e-04	1.60689182e-04	9.98908548e-07	1.19281519e-06
0.1256          	7.90299343e-05	8.87613139e-05	1.32555046e-04	1.60657540e-04	1.00021584e-06	1.12640247e-06
0.12562         	7.89024649e-05	8.88459585e-05	1.32580776e-04	1.60674546e-04	9.97913866e-07	1.10002179e-06
0.12564         	7.87785710e-05	8.89284953e-05	1.32589556e-04	1.60710483e-04	9.99236451e-07	1.13018769e-06
0.12566         	7.86511074e-05	8.89795173e-05	1.32580398e-04	1.60729710e-04	1.00145822e-06	1.18100275e-06
0.12568         	7.85449281e-05	8.90247352e-05	1.32616767e-04	1.60761710e-04	9.99450499e-07	1.22152846e-06
0.1257          	7.84392111e-05	8.91153688e-05	1.32670283e-04	1.60797004e-04	1.00137483e-06	1.23106280e-06
0.12572         	7.83274366e-05	8.92301691e-05	1.32692882e-04	1.60817416e-04	9.99862403e-07	1.19679497e-06
0.12574         	7.82226354e-05	8.93342159e-05	1.32700021e-04	1.60840406e-04	1.00169564e-06	1.12518985e-06
0.12576         	7.81030792e-05	8.94099598e-05	1.32714550e-04	1.60911771e-04	1.00009418e-06	1.11426010e-06
0.12578         	7.79847141e-05	8.94812848e-05	1.32707635e-04	1.60994552e-04	9.97934121e-07	1.14377511e-06
0.1258          	7.78626248e-05	8.95319753e-05	1.32690227e-04	1.61057016e-04	9.99770541e-07	1.17630383e-06
0.12582         	7.77538088e-05	8.95674097e-05	1.32761222e-04	1.61123390e-04	1.00208720e-06	1.20542856e-06
0.12584         	7.76515266e-05	8.96660956e-05	1.32834795e-04	1.61190032e-04	9.98424256e-07	1.21021150e-06
0.12586         	7.75356998e-05	8.97588802e-05	1.32879470e-04	1.61241705e-04	9.99832340e-07	1.17305302e-06
0.12588         	7.74274650e-05	8.98485318e-05	1.32887447e-04	1.61313477e-04	1.00182028e-06	1.10727567e-06
0.1259          	7.73158329e-05	8.99348994e-05	1.32910985e-04	1.61421569e-04	9.98639344e-07	1.09478785e-06
0.12592         	7.71978816e-05	8.99953117e-05	1.32928505e-04	1.61541974e-04	9.99620177e-07	1.13367033e-06
0.12594         	7.70710287e-05	9.00252627e-05	1.32928274e-04	1.61645380e-04	1.00137084e-06	1.16877160e-06
0.12596         	7.69559006e-05	9.00395693e-05	1.32985563e-04	1.61754674e-04	9.97140997e-07	1.20722343e-06
0.12598         	7.68508112e-05	9.01192488e-05	1.33046449e-04	1.61869347e-04	9.97881883e-07	1.21068747e-06
0.126           	7.67441544e-05	9.02135712e-05	1.33103048e-04	1.61979602e-04	9.98475617e-07	1.18554951e-06
0.12602         	7.66316728e-05	9.02857705e-05	1.33132684e-04	1.62081539e-04	9.99372656e-07	1.12869295e-06
0.12604         	7.65073874e-05	9.03488070e-05	1.33129696e-04	1.62205418e-04	1.00041006e-06	1.08476365e-06
0.12606         	7.63829136e-05	9.04001643e-05	1.33117307e-04	1.62361594e-04	9.94820392e-07	1.13646105e-06
0.12608         	7.62529557e-05	9.04328259e-05	1.33129062e-04	1.62509815e-04	9.94975480e-07	1.17143488e-06
0.1261          	7.61344489e-05	9.04303334e-05	1.33190303e-04	1.62654261e-04	9.95096037e-07	1.20972888e-06
0.12612         	7.60215362e-05	9.04932954e-05	1.33271914e-04	1.62791931e-04	9.94904789e-07	1.22152353e-06
0.12614         	7.59134953e-05	9.05708624e-05	1.33317559e-04	1.62919117e-04	9.94375733e-07	1.20601784e-06
0.12616         	7.58056276e-05	9.06466929e-05	1.33339600e-04	1.63040956e-04	9.94507654e-07	1.15793332e-06
0.12618         	7.56863112e-05	9.06936280e-05	1.33342665e-04	1.63187986e-04	9.94911105e-07	1.10713587e-06
0.1262          	7.55652550e-05	9.07390318e-05	1.33320098e-04	1.63367268e-04	9.95384653e-07	1.12208079e-06
0.12622         	7.54380135e-05	9.07627891e-05	1.33299564e-04	1.63530577e-04	9.96571317e-07	1.17298517e-06
0.12624         	7.53202012e-05	9.07680363e-05	1.33358941e-04	1.63689093e-04	9.98333161e-07	1.20823729e-06
0.12626         	7.52105705e-05	9.08134572e-05	1.33440300e-04	1.63845567e-04	1.00005890e-06	1.22869269e-06
0.12628         	7.50868924e-05	9.08917833e-05	1.33482261e-04	1.63990846e-04	9.94728729e-07	1.21500611e-06
0.1263          	7.49751546e-05	9.09615469e-05	1.33505016e-04	1.64128318e-04	9.96818338e-07	1.14795221e-06
0.12632         	7.48526752e-05	9.10151283e-05	1.33527451e-04	1.64298743e-04	9.99933580e-07	1.10361637e-06
0.12634         	7.47255573e-05	9.10483926e-05	1.33532480e-04	1.64494865e-04	1.00324378e-06	1.12797302e-06
0.12636         	7.45940461e-05	9.10763784e-05	1.33495262e-04	1.64675791e-04	1.00006942e-06	1.15685214e-06
0.12638         	7.44717716e-05	9.10678850e-05	1.33492429e-04	1.64841392e-04	9.97324518e-07	1.19223516e-06
0.1264          	7.43643746e-05	9.11150590e-05	1.33552606e-04	1.65010816e-04	1.00042892e-06	1.20026094e-06
0.12642         	7.42453526e-05	9.11765081e-05	1.33601258e-04	1.65161973e-04	9.97345623e-07	1.17858140e-06
0.12644         	7.41285423e-05	9.12331487e-05	1.33640830e-04	1.65305376e-04	1.00024535e-06	1.12198693e-06
0.12646         	7.40109879e-05	9.12833064e-05	1.33641110e-04	1.65481295e-04	9.96393096e-07	1.08258316e-06
0.12648         	7.38887447e-05	9.13130460e-05	1.33640952e-04	1.65674017e-04	9.99023253e-07	1.11693896e-06
0.1265          	7.37556776e-05	9.13237181e-05	1.33609942e-04	1.65855261e-04	1.00201371e-06	1.14720106e-06
0.12652         	7.36346527e-05	9.12990988e-05	1.33594151e-04	1.66022057e-04	9.96608006e-07	1.19304777e-06
0.12654         	7.35262864e-05	9.13275861e-05	1.33637223e-04	1.66195771e-04	9.98914620e-07	1.20589255e-06
0.12656         	7.34214811e-05	9.13788392e-05	1.33671894e-04	1.66356642e-04	1.00157071e-06	1.18911259e-06
0.12658         	7.33109877e-05	9.14267164e-05	1.33715611e-04	1.66511892e-04	9.96865379e-07	1.14997029e-06
0.1266          	7.31911198e-05	9.14570439e-05	1.33744131e-04	1.66669149e-04	9.99017299e-07	1.08361291e-06
0.12662         	7.30667617e-05	9.14815544e-05	1.33715203e-04	1.66858767e-04	1.00115214e-06	1.11856176e-06
0.12664         	7.29409621e-05	9.14866077e-05	1.33669188e-04	1.67048952e-04	9.97354327e-07	1.16464349e-06
0.12666         	7.28251817e-05	9.14590032e-05	1.33667839e-04	1.67235149e-04	9.99452533e-07	1.20271072e-06
0.12668         	7.27171187e-05	9.14611005e-05	1.33707345e-04	1.67415035e-04	1.00172433e-06	1.21938368e-06
0.1267          	7.26106713e-05	9.15101296e-05	1.33743395e-04	1.67580581e-04	9.95852991e-07	1.22445017e-06
0.12672         	7.25014251e-05	9.15590239e-05	1.33768117e-04	1.67731060e-04	9.97153112e-07	1.18547622e-06
0.12674         	7.23828610e-05	9.15810857e-05	1.33794013e-04	1.67892514e-04	9.98563240e-07	1.11413958e-06
0.12676         	7.22566500e-05	9.15959373e-05	1.33811913e-04	1.68080858e-04	9.99895510e-07	1.11411275e-06
0.12678         	7.21256984e-05	9.16000026e-05	1.33800705e-04	1.68264727e-04	1.00123238e-06	1.16102858e-06
0.1268          	7.19989388e-05	9.15728290e-05	1.33800837e-04	1.68430587e-04	9.93163873e-07	1.20558622e-06
0.12682         	7.18864959e-05	9.15699948e-05	1.33842793e-04	1.68592474e-04	9.93779840e-07	1.23032437e-06
0.12684         	7.17646696e-05	9.16039167e-05	1.33866772e-04	1.68741546e-04	9.95072047e-07	1.22314666e-06
0.12686         	7.16487501e-05	9.16420918e-05	1.33857116e-04	1.68870043e-04	9.96665471e-07	1.17604845e-06
0.12688         	7.15246089e-05	9.16735548e-05	1.33828019e-04	1.68998903e-04	9.98506776e-07	1.10837371e-06
0.1269          	7.13888596e-05	9.16788882e-05	1.33827807e-04	1.69160639e-04	1.00034135e-06	1.12439943e-06
0.12692         	7.12505732e-05	9.16764074e-05	1.33803622e-04	1.69318504e-04	9.92747066e-07	1.14595933e-06
0.12694         	7.11189751e-05	9.16501120e-05	1.33796144e-04	1.69456074e-04	9.93909428e-07	1.18142127e-06
0.12696         	7.10047206e-05	9.16400205e-05	1.33828477e-04	1.69601713e-04	9.95226362e-07	1.19867775e-06
0.12698         	7.08899713e-05	9.16710069e-05	1.33859772e-04	1.69736499e-04	9.96751624e-07	1.18362973e-06
0.127           	7.07709048e-05	9.16952840e-05	1.33863284e-04	1.69853153e-04	9.98424067e-07	1.13622251e-06
0.12702         	7.06531335e-05	9.17152023e-05	1.33850271e-04	1.69993939e-04	1.00043408e-06	1.06704875e-06
0.12704         	7.05301604e-05	9.17251527e-05	1.33808135e-04	1.70165413e-04	9.92059814e-07	1.09098232e-06
0.12706         	7.03991707e-05	9.17176116e-05	1.33770343e-04	1.70344663e-04	9.93487198e-07	1.12320045e-06
0.12708         	7.02711336e-05	9.16722334e-05	1.33755772e-04	1.70502628e-04	9.96258631e-07	1.16649153e-06
0.1271          	7.01630352e-05	9.16479154e-05	1.33795725e-04	1.70679475e-04	1.00008288e-06	1.18947430e-06
0.12712         	7.00639957e-05	9.16675213e-05	1.33830569e-04	1.70835937e-04	9.96496575e-07	1.18967865e-06
0.12714         	6.99618699e-05	9.16963304e-05	1.33825386e-04	1.70986574e-04	1.00013907e-06	1.15597497e-06
0.12716         	6.98524235e-05	9.17063653e-05	1.33838424e-04	1.71123344e-04	9.97486154e-07	1.09805320e-06
0.12718         	6.97378887e-05	9.17077238e-05	1.33818246e-04	1.71286332e-04	1.00066492e-06	1.10078318e-06
0.1272          	6.96239983e-05	9.16935249e-05	1.33749974e-04	1.71461084e-04	9.96482494e-07	1.15311015e-06
0.12722         	6.95140344e-05	9.16577570e-05	1.33722018e-04	1.71625707e-04	9.98776415e-07	1.19180858e-06
0.12724         	6.94163374e-05	9.16130656e-05	1.33769105e-04	1.71782400e-04	1.00127722e-06	1.21803829e-06
0.12726         	6.93186640e-05	9.16320140e-05	1.33854860e-04	1.71932308e-04	9.96271754e-07	1.23501639e-06
0.12728         	6.92182201e-05	9.16567831e-05	1.33887618e-04	1.72059800e-04	9.98110611e-07	1.20481010e-06
0.1273          	6.91156619e-05	9.16680433e-05	1.33871744e-04	1.72187529e-04	1.00020357e-06	1.14033797e-06
0.12732         	6.90027318e-05	9.16615947e-05	1.33834030e-04	1.72342606e-04	9.94557132e-07	1.11846583e-06
0.12734         	6.88872074e-05	9.16508310e-05	1.33764443e-04	1.72507543e-04	9.96266476e-07	1.15181128e-06
0.12736         	6.87750533e-05	9.16134660e-05	1.33695243e-04	1.72645114e-04	9.98364809e-07	1.19834820e-06
0.12738         	6.86820496e-05	9.15731114e-05	1.33724081e-04	1.72786860e-04	1.00014986e-06	1.22964082e-06
0.1274          	6.85838822e-05	9.15723103e-05	1.33781736e-04	1.72920716e-04	9.93184324e-07	1.24040012e-06
0.12742         	6.84835962e-05	9.15969087e-05	1.33832465e-04	1.73035097e-04	9.94903996e-07	1.20936349e-06
0.12744         	6.83893959e-05	9.16094545e-05	1.33840593e-04	1.73139199e-04	9.97664900e-07	1.13108512e-06
0.12746         	6.82841199e-05	9.15969212e-05	1.33833591e-04	1.73282737e-04	1.00036653e-06	1.12071524e-06
0.12748         	6.81747539e-05	9.15771166e-05	1.33800260e-04	1.73432494e-04	9.94778211e-07	1.14591452e-06
0.1275          	6.80635941e-05	9.15412830e-05	1.33757681e-04	1.73553651e-04	9.96228437e-07	1.17818238e-06
0.12752         	6.79666356e-05	9.14925204e-05	1.33752524e-04	1.73680587e-04	9.97983658e-07	1.20415572e-06
0.12754         	6.78776360e-05	9.14992270e-05	1.33769112e-04	1.73797228e-04	1.00010446e-06	1.19760859e-06
0.12756         	6.77786487e-05	9.15011762e-05	1.33784756e-04	1.73889685e-04	9.92162731e-07	1.15998011e-06
0.12758         	6.76847843e-05	9.15013481e-05	1.33816367e-04	1.73989406e-04	9.93428682e-07	1.09202203e-06
0.1276          	6.75832117e-05	9.14992529e-05	1.33809524e-04	1.74114584e-04	9.94975501e-07	1.07888571e-06
0.12762         	6.74770508e-05	9.14771198e-05	1.33762890e-04	1.74250384e-04	9.96961091e-07	1.11827236e-06
0.12764         	6.73631444e-05	9.14250604e-05	1.33723440e-04	1.74359538e-04	9.99282483e-07	1.15165262e-06
0.12766         	6.72634844e-05	9.13575618e-05	1.33736392e-04	1.74473578e-04	1.00142103e-06	1.18471231e-06
0.12768         	6.71729919e-05	9.13564597e-05	1.33742693e-04	1.74576119e-04	9.94195012e-07	1.19227346e-06
0.1277          	6.70785762e-05	9.13634932e-05	1.33730521e-04	1.74670013e-04	9.95474948e-07	1.16816981e-06
0.12772         	6.69812383e-05	9.13568423e-05	1.33744671e-04	1.74750859e-04	9.97486756e-07	1.11177149e-06
0.12774         	6.68696395e-05	9.13411163e-05	1.33768291e-04	1.74842363e-04	9.99222551e-07	1.08013235e-06
0.12776         	6.67591831e-05	9.13144445e-05	1.33745706e-04	1.74960759e-04	1.00121406e-06	1.13043735e-06
0.12778         	6.66426004e-05	9.12740660e-05	1.33679091e-04	1.75070092e-04	9.92989239e-07	1.16785205e-06
0.1278          	6.65396230e-05	9.12017390e-05	1.33676338e-04	1.75170418e-04	9.93713827e-07	1.20820218e-06
0.12782         	6.64405207e-05	9.11917635e-05	1.33690717e-04	1.75262198e-04	9.95561126e-07	1.22239935e-06
0.12784         	6.63419511e-05	9.11945353e-05	1.33683104e-04	1.75338353e-04	9.97610212e-07	1.20407801e-06
0.12786         	6.62425485e-05	9.11937701e-05	1.33675888e-04	1.75408462e-04	1.00012941e-06	1.15171199e-06
0.12788         	6.61327284e-05	9.11724949e-05	1.33676112e-04	1.75498456e-04	9.92061334e-07	1.10821733e-06
0.1279          	6.60180846e-05	9.11453608e-05	1.33672308e-04	1.75607704e-04	9.93638310e-07	1.12947341e-06
0.12792         	6.58997144e-05	9.11003276e-05	1.33661362e-04	1.75695348e-04	9.96140585e-07	1.17887356e-06
0.12794         	6.57994541e-05	9.10389097e-05	1.33689160e-04	1.75782237e-04	9.98470459e-07	1.21258319e-06
0.12796         	6.57073319e-05	9.10075517e-05	1.33720698e-04	1.75856365e-04	1.00160664e-06	1.23275464e-06
0.12798         	6.56050622e-05	9.10131187e-05	1.33718993e-04	1.75921111e-04	9.97561625e-07	1.21696486e-06
0.128           	6.55115392e-05	9.10100593e-05	1.33699862e-04	1.75972028e-04	1.00085935e-06	1.14475646e-06
0.12802         	6.54074581e-05	9.09885250e-05	1.33653185e-04	1.76054034e-04	9.96219155e-07	1.10422840e-06
0.12804         	6.53004241e-05	9.09523495e-05	1.33628817e-04	1.76152428e-04	9.98588043e-07	1.13552209e-06
0.12806         	6.51900687e-05	9.09099517e-05	1.33596484e-04	1.76227820e-04	1.00187857e-06	1.16159248e-06
0.12808         	6.50837885e-05	9.08356908e-05	1.33657466e-04	1.76292504e-04	9.93991412e-07	1.19530401e-06
0.1281          	6.49900288e-05	9.08164276e-05	1.33741278e-04	1.76359582e-04	9.95182652e-07	1.19866242e-06
0.12812         	6.48891524e-05	9.08033505e-05	1.33785737e-04	1.76404959e-04	9.96731718e-07	1.16882527e-06
